genetic,length,mass,exercise,smoking,alcohol,sugar,lifespan,bmi
93.1,208.0,124.2,0.6,4.4,0.4,2.1,91.7,28.7074704142012
78.3,185.0,82.7,4.95212454212454,14.9,0.4,2.8,79.6,24.163623082542
84.0,188.0,101.2,4.95212454212454,4.3,1.3,2.3,87.7,28.6328655500226
86.8,165.0,116.9,3.7,18.0,1.1,6.4,84.2,42.9384756657484
86.3,199.0,84.6,1.6,2.9,0.4,3.0,86.4,21.3630968914926
93.0,165.0,95.4,3.6,15.0,0.4,6.6,91.8,35.0413223140496
82.4,181.0,68.2,1.4,7.7,0.5,2.0,81.7,20.8174353652208
74.5,176.0,50.8,4.0,14.0,4.4,3.7,71.1,16.3997933884298
87.1,184.0,132.2,1.7,15.3,0.3,1.8,84.0,39.0477315689981
91.4,163.0,61.5,4.2,18.0,4.0,5.5,89.2,23.1472769016523
87.2,176.0,122.1,1.0,7.7,4.7,4.2,83.6,39.4176136363636
80.3,192.0,115.0,2.6,16.7,1.2,7.7,75.7,31.1957465277778
72.7,195.0,83.5,4.7,21.7,3.0,8.7,71.7,21.9592373438527
69.7,194.0,80.5,2.8,0.2,0.6,5.3,72.1,21.3890955468169
75.2,195.0,51.6,4.8,16.4,5.2,7.1,74.3,13.5700197238659
77.3,157.0,123.3,3.5,21.5,1.5,3.1,73.3,46.1016058693084
84.2,181.0,91.8,0.5,0.0,0.4,3.8,84.0,28.021122676353
85.0,170.0,52.9,2.1,8.4,4.3,8.5,82.9,18.3044982698962
77.8,179.0,78.0,2.1,20.3,2.3,10.7,72.4,24.3438094940857
79.2,179.0,89.5,3.4,17.2,0.9,10.8,76.3,27.9329608938547
76.9,202.0,65.3,3.5,20.1,3.9,9.9,73.6,16.003333006568
82.3,180.0,81.2,0.5,2.9,4.0,12.4829548229548,80.3,25.0617283950617
81.9,191.0,133.1,3.7,18.9,5.6,3.5,77.3,36.4847454839505
92.9,192.0,118.8,3.4,0.4,0.3,5.5,95.4674157303371,32.2265625
72.9,210.880283410701,126.1,0.5,4.2,3.4,3.9,71.7,28.0571377714489
93.5,178.0,92.8,2.1,21.8,4.1,5.8,90.0,29.2892311576821
86.0,167.0,87.5,4.95212454212454,16.5,5.0,8.2,82.6,31.374376994514
82.0,181.0,126.4,3.2,6.1,0.4,9.5,80.3,38.5824608528433
77.6,175.0,122.6,2.8,16.1,0.7,4.1,77.7,40.0326530612245
95.9183516483517,207.0,77.8,3.9,10.4,2.2,2.5,95.4674157303371,18.1567831221265
81.7,206.0,60.4,3.4,20.0,3.3,7.5,76.0,14.2331982279197
90.1,182.0,83.3,4.1,6.1,5.4,7.6,90.2,25.1479289940828
94.2,175.0,134.1,1.7,8.0,1.0,2.1,91.8,43.7877551020408
87.4,189.0,82.1,2.3,12.3,0.4,4.5,84.8,22.9836790683352
78.2,170.0,84.0,1.8,17.8,2.2,12.4829548229548,72.6,29.0657439446367
89.5,174.0,140.8,2.6,6.2,4.8,2.1,86.8,46.1016058693084
72.7,197.0,73.2,4.6,20.1,0.4,3.5,69.9,18.8616042670515
87.8,195.0,68.2,4.0,0.2,0.8,8.8,89.1,17.9355687047995
92.7,171.0,99.3,1.1,4.2,5.1,5.8,89.8,33.9591669231558
83.8,171.0,73.9,1.3,18.8,0.6,1.1,78.6,25.2727334906467
77.2,207.0,88.3,1.7,6.3,0.6,11.0,77.6,20.6072487105883
81.8,176.0,124.1,3.5,13.0,0.6,5.9,79.6,40.0632747933884
80.2,201.0,75.9,1.3,3.8,0.2,6.8,79.7,18.7866636964432
90.9,180.0,84.4,3.4,17.2,5.3,5.5,85.7,26.0493827160494
83.6,180.0,61.6,2.5,4.5,0.6,4.9,83.9,19.0123456790123
78.8,192.0,50.9,2.0,1.4,0.6,5.2,79.4,13.8075086805556
83.3,178.0,121.3,0.8,0.9,0.6,6.0,82.5,38.2843075369272
84.8,163.0,62.8,3.3,8.4,1.2,3.4,86.0,23.6365689337198
74.3,164.0,132.2,4.5,13.8,0.3,6.4,67.6,46.1016058693084
68.6183516483517,197.0,97.8,2.5,4.5,4.3,7.3,67.8,25.2003401272901
90.9,173.0,88.3,2.0,20.7,0.5,7.6,86.4,29.5031574726854
84.5,189.0,94.3,3.9,9.8,4.3,6.7,83.6,26.3990369810476
89.1,182.0,83.7,2.0,0.1,3.7,4.1,88.9,25.2686873565994
74.5,187.0,77.6,2.6,0.2,1.3,4.6,75.3,22.1910835311276
72.4,178.0,127.4,4.95212454212454,11.8,0.7,7.1,72.0,40.2095694988007
91.6,181.0,72.2,2.9,2.3,0.9,5.8,92.8,22.0383993162602
68.6183516483517,192.0,109.1,2.8,2.6,3.6,9.0,66.6,29.5952690972222
89.8,187.0,119.1,0.2,19.1,4.8,6.1,80.8,34.0587377391404
82.7,191.0,106.8,1.8,0.2,3.5,2.6,82.9,29.2755132808859
83.2,197.0,104.5,1.6,17.3,3.4,8.6,81.6,26.926743796542
88.3,198.0,89.4,3.8,16.3,1.9,5.9,85.2,22.8037955310683
95.9183516483517,204.0,91.5,1.4,0.8,0.9,2.6,95.4674157303371,21.9867358708189
79.0,210.880283410701,116.4,2.7,18.9,2.0,4.2,74.2,26.1449652972754
78.3,193.0,133.4,1.6,19.4,3.7,4.2,74.0,35.813041960858
79.5,182.0,97.3,0.7,3.9,0.3,8.2,78.8,29.374471682164
78.9,192.0,127.4,3.2,0.2,0.2,3.7,79.9,34.5594618055556
83.1,194.0,91.1,1.8,9.4,4.2,6.2,81.8,24.2055478796897
85.5,193.0,96.3,0.1,10.5,4.6,8.1,81.7,25.8530430347123
73.8,192.0,96.2,2.8,17.4,0.3,5.1,72.8,26.0959201388889
85.3,173.0,62.4,2.3,1.4,0.6,4.4,86.5,20.8493434461559
95.9183516483517,187.0,95.7,4.8,0.8,0.7,7.0,95.4674157303371,27.3670965712488
79.6,163.0,82.7,1.8,0.1,4.8,8.4,79.2,31.1265008092137
80.3,164.0,67.2,1.9,13.1,3.8,1.1,76.4,24.9851279000595
90.7,186.0,86.6,2.4,1.6,5.9,5.4,91.1,25.0317955833044
85.9,171.0,99.4,1.5,0.1,5.2,7.4,84.9,33.9933654799768
83.4,193.0,85.8,3.2,18.2,0.1,3.8,79.0,23.0341754141051
71.7,207.0,52.4,2.2,11.4,0.5,8.9,70.0,12.2289901747999
77.4,162.0,82.6,1.3,17.4,0.7,6.4,71.6,31.4738606919677
93.4,176.0,109.3,1.4,2.0,1.0,4.5,92.6,35.285382231405
79.7,191.0,86.6,3.2,8.6,0.2,3.6,79.6,23.7383843644637
79.2,190.0,76.9,3.4,6.5,4.8,4.4,78.4,21.3019390581717
82.0,178.0,126.5,1.5,1.5,1.9,7.2,80.2,39.9255144552455
93.2,186.0,67.0,2.1,1.6,2.1,6.7,93.3,19.3664007399699
92.6,157.0,75.2,1.8,6.1,4.5,5.4,89.6,30.5083370522131
73.9,195.0,84.0,1.6,6.8,4.0,10.4,71.9,22.0907297830375
84.1,190.0,95.7,1.8,16.6,2.6,4.3,79.4,26.5096952908587
76.5,186.0,114.6,4.6,17.1,0.9,8.2,77.8,33.125216788068
89.9,187.0,63.6,3.8,5.5,0.7,10.2,90.1,18.1875375332437
80.3,187.0,144.0,1.1,5.0,0.5,5.9,78.1,41.1793302639481
74.2,173.0,102.9,2.9,10.4,0.5,5.7,72.9,34.3813692405359
84.5,184.0,69.3,2.3,17.1,1.6,10.5,80.0,20.46904536862
71.2,192.0,51.6,1.0,4.4,0.1,3.5,70.2,13.9973958333333
91.9,181.0,77.9,3.1,17.0,4.6,2.6,84.8,23.7782729464913
84.8,185.0,111.8,2.6,22.1,1.8,4.3,81.4,32.6661796932067
68.6183516483517,204.0,91.6,4.5,0.3,4.2,12.4829548229548,69.7,22.0107650903499
72.0,172.0,100.6,2.5,15.2,1.2,2.7,69.4,34.0048674959438
78.2,182.0,119.6,2.4,15.4,0.8,6.6,72.5,36.1067503924647
81.7,179.0,71.2,2.2,16.9,4.7,11.0,78.6,22.2215286663962
70.2,205.0,79.9,3.7,15.6,1.2,8.4,65.9,19.01249256395
84.4,174.0,145.8,1.7,9.7,0.6,7.1,78.7,46.1016058693084
84.8,184.0,93.1,1.4,1.7,1.7,4.2,84.6,27.4988185255198
77.9,161.0,99.4,1.8,12.5,4.2,5.2,74.6,38.347285984337
82.6,198.0,108.1,1.7,1.0,0.6,9.0,83.2,27.5737169676564
82.8,180.0,106.9,2.0,10.7,1.0,11.3,80.1,32.9938271604938
80.4,170.0,91.6,1.7,7.7,2.8,4.8,77.8,31.6955017301038
75.2,200.0,84.8,0.2,16.9,4.2,6.4,69.9,21.2
85.9,177.0,58.5,1.5,21.7,0.1,3.4,81.5,18.6727951738006
68.6183516483517,187.0,70.6,1.5,13.8,5.9,7.0,64.8674157303371,20.1893105321856
77.3,167.0,98.2,1.7,14.3,4.0,9.7,71.5,35.2110150955574
91.7,183.0,107.4,1.4,0.1,0.8,6.4,91.4,32.070232016483
95.9183516483517,197.0,57.3,4.5,0.1,4.0,12.4829548229548,95.4674157303371,14.764616454946
83.5,161.0,56.7,1.2,16.1,1.4,11.2,80.3,21.874156089657
79.4,181.0,90.1,1.9,0.2,0.7,1.7,80.1,27.5022129971613
86.9,169.0,123.7,2.1,2.8,1.2,1.6,85.0,43.3108084450825
73.3,187.0,115.3,1.7,21.1,5.2,3.7,67.1,32.9720609682862
68.6183516483517,210.880283410701,94.4,0.5,14.3,3.2,3.5,64.8674157303371,21.0039159843361
85.3,189.0,90.3,4.2,6.9,2.4,9.5,88.3,25.2792475014697
89.9,209.0,84.4,3.4,19.7,0.4,8.4,87.2,19.3219019711087
88.5,169.0,71.2,1.8,0.0,5.1,9.4,87.9,24.9290991211792
82.7,188.0,94.5,1.7,0.6,4.7,6.5,81.9,26.7372114078769
88.4,183.0,70.2,3.2,11.8,0.6,2.4,86.9,20.9621069604945
80.6,164.0,151.330941621886,2.7,1.1,1.5,8.4,77.2,46.1016058693084
76.5,185.0,64.9,1.3,0.1,3.8,8.6,75.9,18.9627465303141
90.1,185.0,111.3,1.5,18.6,0.8,1.3,87.5,32.5200876552228
95.9183516483517,185.0,132.3,2.5,0.2,3.7,0.9,95.4674157303371,38.6559532505478
79.4,170.0,63.7,3.2,20.8,0.1,5.3,72.5,22.0415224913495
79.2,187.0,73.7,2.2,3.0,0.5,6.7,80.7,21.0758100031456
82.1,180.0,59.1,2.2,5.8,0.9,6.2,81.6,18.2407407407407
83.7,191.0,65.7,1.3,13.7,0.6,4.1,80.5,18.0093747430169
93.1,193.0,118.8,3.9,4.0,0.8,9.0,93.4,31.8934736502993
79.6,194.0,70.4,2.8,1.4,0.2,4.5,81.6,18.7054947390796
81.9,192.0,52.2,1.1,21.6,1.4,7.0,77.2,14.16015625
85.0,178.0,119.8,2.0,0.8,0.4,6.8,84.0,37.8108824643353
86.6,168.0,66.3,3.4,7.7,0.8,6.5,86.2,23.4906462585034
78.9,173.0,105.1,2.0,21.1,0.7,6.4,73.4,35.1164422466504
81.1,184.0,118.1,4.3,4.4,1.8,3.8,83.4,34.883034026465
95.9183516483517,206.0,78.4,1.5,0.4,1.9,5.2,95.4674157303371,18.4748798190216
79.0,182.0,81.1,2.3,17.2,0.3,5.3,76.3,24.4837580002415
75.3,189.0,65.2,1.7,17.8,0.4,7.3,72.7,18.2525685171188
84.6,184.0,90.3,1.1,2.3,0.5,6.8,83.6,26.671786389414
78.5,181.0,101.1,1.8,5.3,2.2,5.8,76.8,30.8598638625195
69.0,179.0,105.4,4.7,15.5,0.2,3.8,70.6,32.8953528291876
75.0,189.0,94.1,3.0,1.0,2.3,1.3,77.4,26.3430475070687
80.0,187.0,98.4,0.7,9.1,0.8,10.5,77.3,28.1392090136978
84.5,176.0,95.4,1.7,9.7,0.7,8.9,82.3,30.7980371900826
81.4,179.0,106.9,3.9,6.0,1.9,6.4,82.1,33.3635030117662
89.1,204.0,62.0,2.3,17.3,0.7,2.3,85.9,14.8981161091888
81.3,182.0,109.0,4.2,15.2,4.4,9.1,78.7,32.9066537857747
87.3,185.0,101.5,1.5,14.3,5.5,11.8,80.2,29.6566837107378
80.0,185.0,68.6,2.5,0.7,3.7,1.7,80.7,20.0438276113952
80.5,180.0,76.3,1.7,0.1,1.5,10.5,80.7,23.5493827160494
86.7,188.0,56.8,3.3,17.9,1.1,5.8,82.2,16.0706201901313
81.4,210.0,59.9,2.2,14.3,0.9,5.9,78.8,13.5827664399093
68.6183516483517,196.0,67.2,2.5,1.1,0.8,3.3,66.1,17.4927113702624
68.6183516483517,179.0,97.9,3.6,13.1,3.9,7.3,64.8674157303371,30.5546019162947
92.8,178.0,114.8,3.8,4.7,0.5,5.8,92.0,36.2327988890292
76.1,187.0,73.1,2.4,0.4,0.5,3.2,77.7,20.9042294603792
72.3,193.0,128.0,1.7,0.1,4.9,5.0,71.6,34.3633386131171
80.0,181.0,75.2,1.9,19.6,0.8,6.6,75.2,22.9541222795397
79.0,180.0,67.4,4.3,9.3,3.6,2.3,78.8,20.8024691358025
81.2,182.0,137.6,1.5,18.2,0.5,6.4,74.8,41.5408767057119
77.3,190.0,100.5,0.3,10.3,0.5,6.3,73.3,27.8393351800554
70.2,190.0,95.9,3.9,7.7,5.2,1.9,68.5,26.5650969529086
83.4,165.0,71.2,2.5,16.2,0.2,7.5,81.6,26.1524334251607
82.7,195.0,100.0,1.7,2.6,4.2,8.0,82.1,26.2984878369494
80.7,159.0,93.5,4.0,10.2,0.3,2.0,80.1,36.9842965072584
80.0,192.0,88.5,3.8,0.9,3.8,2.7,81.6,24.0071614583333
81.4,208.0,71.8,1.6,11.6,0.4,8.4,79.1,16.5957840236686
77.6,207.0,107.2,2.3,3.9,2.8,5.1,76.8,25.0180867698196
90.5,210.880283410701,87.7,4.1,20.0,0.9,5.1,86.7,19.5131719473122
78.3,195.0,73.4,3.2,21.6,1.1,2.0,76.1,19.3030900723208
69.3,199.0,107.0,1.6,4.4,0.6,7.6,68.0,27.0195197090983
89.8,159.0,102.2,1.1,16.0,4.6,3.6,83.0,40.4256160753135
78.9,201.0,60.4,1.0,18.4,2.3,6.8,75.5,14.950124996906
87.1,194.0,89.2,0.6,9.8,1.1,5.0,83.0,23.7007120841747
88.4,191.0,108.6,1.6,0.1,0.4,2.3,89.1,29.7689208080919
71.5,167.0,73.6,1.8,7.4,1.1,3.8,71.4,26.3903331062426
83.0,181.0,145.8,2.8,0.1,4.5,5.2,81.3,44.5041360153842
88.5,169.0,121.9,2.7,14.5,0.6,3.9,85.6,42.6805784111201
79.5,178.0,67.0,1.7,20.4,4.8,9.1,74.0,21.1463199091024
86.6,201.0,105.1,0.6,13.4,1.0,12.1,84.3,26.0142075691196
85.3,181.0,75.0,1.9,10.1,0.7,7.0,84.1,22.8930740819877
94.3,180.0,106.2,2.0,10.6,0.7,1.4,92.1,32.7777777777778
84.5,170.0,124.8,1.3,0.3,6.0,3.6,83.0,43.1833910034602
70.2,183.0,73.2,1.3,0.9,5.7,7.0,69.8,21.8579234972678
86.6,177.0,133.7,4.0,1.8,0.5,8.4,87.3,42.6761147818315
68.6183516483517,184.0,62.7,2.4,0.8,5.1,5.6,64.8674157303371,18.5196124763705
87.9,180.0,91.7,0.6,21.0,1.0,12.4829548229548,81.1,28.3024691358025
95.7,197.0,111.6,1.3,18.4,3.4,4.6,90.8,28.7562163415703
75.7,201.0,83.9,2.9,0.0,3.3,3.8,77.7,20.7668127026559
82.7,207.0,62.2,4.95212454212454,8.2,1.8,1.8,83.7,14.5160913906976
87.7,185.0,87.1,4.0,5.4,5.3,3.4,86.2,25.4492330168006
81.9,182.0,98.3,2.1,20.2,5.3,3.5,76.8,29.6763675884555
91.8,180.0,127.1,3.5,10.8,0.4,5.0,91.3,39.2283950617284
95.9183516483517,177.0,99.0,1.7,10.1,0.5,8.0,95.4674157303371,31.6001149095088
85.4,165.0,109.9,1.2,18.2,0.5,5.2,79.1,40.3673094582186
78.4,172.0,53.6,1.1,4.7,3.1,6.2,76.9,18.1179015684154
88.3,185.0,141.2,0.5,0.6,0.7,6.4,86.5,41.2563915266618
68.6183516483517,210.880283410701,63.4,4.3,3.1,1.4,6.8,70.3,13.9742996319073
82.8,181.0,122.2,2.1,21.3,1.8,8.0,77.5,37.300448704252
90.2,181.0,127.8,2.4,18.9,0.2,6.4,82.2,39.0097982357071
78.0,197.0,81.4,2.0,1.6,0.8,3.2,78.5,20.9745162204643
91.0,199.0,124.3,0.8,0.3,4.1,5.0,90.1,31.3880962601954
80.5,173.0,54.6,1.6,10.3,4.8,6.4,77.1,18.2431755153864
82.0,193.0,84.2,2.8,4.3,1.9,5.0,82.2,22.6046336814411
83.6,186.0,58.2,4.95212454212454,4.7,1.8,7.1,83.5,16.8227540756157
78.5,202.0,84.6,3.7,20.4,1.4,6.2,73.3,20.7332614449564
71.2,186.0,115.8,1.8,0.1,2.1,8.4,70.6,33.4720776968436
84.7,169.0,52.3,1.6,18.5,2.6,8.3,79.6,18.3116837645741
80.8,193.0,133.6,2.4,19.7,3.0,3.7,78.2,35.866734677441
68.6183516483517,178.0,67.6,4.2,18.7,0.3,5.5,64.8674157303371,21.3356899381391
83.1,174.0,99.7,0.9,0.4,3.8,4.5,82.1,32.930373893513
83.1,202.0,86.7,1.6,6.0,5.0,9.8,80.8,21.247916870895
75.1,171.0,106.8,3.4,19.3,5.9,9.8,69.8,36.5240586847235
85.8,179.0,94.4,4.2,15.2,0.7,3.4,85.3,29.4622514902781
74.8,195.0,65.9,1.5,17.9,0.8,5.7,69.8,17.3307034845496
70.8,172.0,68.8,2.6,0.4,3.5,9.1,70.5,23.2558139534884
85.0,187.0,52.4,0.8,5.4,2.2,7.1,82.8,14.9847007349367
74.7,194.0,90.9,0.1,4.1,4.3,8.0,71.7,24.1524072696355
76.7,202.0,83.2,2.4,4.8,0.5,5.6,76.9,20.390157827664
85.6,164.0,97.5,1.8,6.3,2.9,5.5,84.3,36.250743604997
81.9,171.0,85.3,2.1,18.8,1.3,5.4,77.5,29.1713689682295
83.3,195.0,75.0,1.6,4.0,0.3,9.3,82.3,19.723865877712
89.6,173.0,147.3,3.0,21.8,1.8,9.4,83.1,46.1016058693084
86.3,173.0,111.5,4.95212454212454,14.6,1.1,4.7,85.3,37.2548364462561
80.8,187.0,128.7,4.95212454212454,21.0,0.7,5.5,74.9,36.8040264234036
79.5,184.0,131.4,3.4,8.2,0.4,7.4,79.9,38.8114366729679
78.8,174.0,99.7,0.8,17.5,5.2,5.2,72.0,32.930373893513
95.9,198.0,110.2,2.2,7.3,0.4,8.6,94.6,28.1093765942251
76.6,172.0,119.4,3.7,12.8,0.5,8.8,74.9,40.3596538669551
95.9183516483517,204.0,105.0,4.6,7.9,4.4,5.1,95.4674157303371,25.2306805074971
88.6,178.0,93.6,1.4,13.5,0.4,10.0,84.1,29.5417245297311
91.5,197.0,123.1,1.1,4.4,0.4,6.3,90.3,31.7194465201371
95.9183516483517,198.0,72.9,1.6,0.3,0.6,12.1,95.4674157303371,18.5950413223141
80.8,200.0,70.4,1.5,0.2,0.4,9.6,80.9,17.6
86.6,199.0,133.7,1.2,13.5,5.0,9.6,79.4,33.7617736925835
68.6183516483517,171.0,105.9,2.3,14.6,4.7,11.0,64.8674157303371,36.2162716733354
85.9,174.0,89.7,1.2,0.3,0.2,9.5,85.5,29.6274276654776
84.9,185.0,67.9,1.7,9.7,4.4,9.4,81.9,19.8392987582177
80.7,183.0,63.5,0.8,0.6,0.3,6.6,80.7,18.9614500283675
68.6183516483517,177.0,92.7,2.3,2.2,0.5,3.1,67.2,29.5891985061764
85.6,186.0,53.9,1.8,7.8,1.2,3.7,85.3,15.5798358191698
83.6,199.0,74.3,0.8,1.5,3.0,7.9,83.1,18.7621524708972
83.7,176.0,68.8,1.9,1.5,5.0,9.6,82.7,22.2107438016529
75.7,156.880283410701,102.0,2.0,6.5,1.3,9.0,72.2,42.4557752341311
84.9,200.0,84.6,2.4,10.7,4.2,9.1,83.2,21.15
77.6,180.0,85.0,2.1,10.2,2.2,5.6,74.6,26.2345679012346
84.0,193.0,89.9,1.7,13.9,1.3,4.7,78.9,24.1348761040565
69.2,178.0,125.8,2.1,10.4,0.1,4.1,65.7,39.7045827547027
73.6,194.0,125.3,0.6,5.0,3.9,10.1,70.9,33.2925921989584
82.8,204.0,95.3,0.5,11.2,3.9,9.4,78.7,22.899846212995
77.6,175.0,82.7,1.2,15.9,1.6,4.1,72.7,27.0040816326531
68.6183516483517,195.0,76.1,4.4,0.1,0.5,2.6,72.8,20.0131492439185
87.6,198.0,104.2,3.4,13.3,3.7,5.5,85.4,26.5789205183145
91.9,189.0,109.8,1.3,5.6,4.0,9.0,90.5,30.7382212144117
80.2,185.0,144.1,2.1,8.6,5.2,9.5,74.9,42.1037253469686
80.8,178.0,90.3,2.5,10.4,1.0,8.6,80.2,28.500189370029
77.7,185.0,73.9,2.5,9.7,3.3,9.7,75.2,21.5924032140248
80.6,174.0,74.5,1.5,21.1,2.4,9.4,75.0,24.6069493988638
73.9,196.0,62.4,1.3,11.9,5.2,7.8,71.0,16.2432319866722
75.7,195.0,117.3,2.2,7.1,1.3,4.1,73.7,30.8481262327416
79.9,206.0,92.9,2.7,9.5,0.4,5.2,78.7,21.8917899896314
78.4,176.0,107.6,1.7,7.6,1.9,5.3,75.9,34.7365702479339
82.9,204.0,126.6,1.9,4.5,1.2,5.8,81.4,30.4209919261822
78.2,210.880283410701,60.6,1.9,8.1,2.1,2.9,76.2,13.4834460662157
93.7,177.0,106.5,2.9,6.8,0.1,6.7,93.7,33.994063008714
88.2,196.0,94.8,1.0,0.1,2.3,4.6,88.1,24.6772178259059
68.6183516483517,204.0,121.3,3.3,19.9,3.5,1.8,64.8674157303371,29.1474432910419
72.7,179.0,66.7,2.1,17.1,1.2,8.0,70.2,20.8170781186605
83.7,199.0,115.1,2.3,3.2,0.6,3.7,83.7,29.0649226029646
83.3,184.0,94.9,0.6,5.8,0.7,6.1,81.5,28.0304820415879
78.1,179.0,86.1,2.5,21.5,1.4,6.6,73.0,26.87182048001
74.8,164.0,92.5,3.8,15.6,5.6,7.8,70.3,34.3917311124331
95.9183516483517,171.0,54.9,1.2,0.3,4.4,6.7,95.4674157303371,18.7750076946753
92.4,191.0,116.1,3.7,20.6,2.1,7.8,88.4,31.8247855047833
83.9,206.0,70.3,0.7,0.7,2.6,8.8,82.9,16.5661231030257
70.9,186.0,84.6,1.9,1.0,4.1,2.1,71.4,24.4536940686785
74.6,198.0,102.3,3.5,2.4,2.7,9.3,74.8,26.0942760942761
78.4,198.0,130.8,1.8,0.2,0.5,5.0,79.0,33.3639424548515
85.6,184.0,94.8,2.4,0.3,0.9,7.3,86.0,28.0009451795841
94.2,189.0,66.1,1.8,1.0,0.6,8.7,94.9,18.5045211500238
68.6183516483517,185.0,109.5,0.6,6.9,0.7,1.2,64.8674157303371,31.9941563184806
75.7,176.0,77.5,2.0,20.9,4.5,10.1,69.5,25.0193698347107
93.5,161.0,77.3,2.3,1.5,5.9,4.6,92.9,29.8213803479804
84.2,196.0,151.330941621886,1.1,16.6,0.7,4.6,77.1,42.0918367346939
73.1,183.0,66.3,4.4,13.0,0.3,12.0,72.8,19.7975454626892
81.3,201.0,121.0,3.1,13.8,4.7,8.7,76.5,29.9497537189674
72.3,182.0,87.8,2.5,21.0,4.8,10.2,68.3,26.5064605723946
95.9,189.0,88.4,1.8,9.7,0.3,8.9,94.1,24.7473474986703
80.0,191.0,115.7,2.2,19.9,1.7,5.4,75.3,31.7151393876264
74.0,174.0,101.8,1.8,12.7,0.2,11.0,71.2,33.6239926014004
83.3,175.0,65.4,1.0,1.1,1.2,1.9,83.4,21.3551020408163
88.4,166.0,78.3,1.3,16.2,1.3,6.5,84.6,28.4148642763826
72.0,188.0,107.7,2.1,15.6,5.1,5.1,68.1,30.4719330013581
77.9,187.0,65.4,2.8,6.3,5.7,7.8,76.1,18.7022791615431
75.8,183.0,91.8,0.4,0.6,1.0,5.3,75.1,27.411986025262
86.2,191.0,85.5,3.0,0.1,5.1,9.8,86.1,23.4368575422823
85.8,205.0,73.0,1.4,0.2,1.0,6.1,86.6,17.3706127305176
75.7,195.0,122.3,3.3,11.9,4.3,7.2,72.9,32.1630506245891
82.8,198.0,90.7,2.0,0.3,4.3,3.6,83.1,23.1353943475156
87.1,183.0,69.4,2.9,2.1,2.0,3.6,88.4,20.7232225506883
89.1,185.0,89.3,3.1,5.2,1.0,5.3,89.7,26.0920379839299
82.2,188.0,120.2,2.6,12.8,0.2,6.1,79.7,34.0086011770032
77.5,170.0,95.8,1.6,5.6,2.1,8.0,76.1,33.1487889273356
92.5,172.0,62.8,1.1,4.0,1.1,9.2,91.1,21.2276906435911
91.4,185.0,59.8,1.5,0.2,5.7,4.0,90.8,17.472607742878
84.6,193.0,85.1,2.0,7.4,2.0,5.4,83.5,22.8462509060646
76.3,183.0,61.9,1.8,13.3,2.6,4.5,72.9,18.4836812087551
80.4,198.0,124.6,0.1,14.4,4.9,3.6,74.9,31.7824711764106
78.7,201.0,125.5,3.1,7.2,4.3,6.9,77.9,31.063587534962
82.2,197.0,116.9,2.1,14.0,4.6,5.8,79.1,30.1218789456054
82.5,171.0,99.3,2.2,18.1,0.3,6.9,78.7,33.9591669231558
69.7,210.880283410701,95.5,3.1,3.4,0.1,4.9,71.0,21.4505514251701
68.6183516483517,180.0,58.3,3.7,20.7,5.5,5.9,64.8674157303371,17.9938271604938
80.4,170.0,83.3,3.2,4.5,0.1,5.4,81.2,28.8235294117647
73.7,192.0,113.9,1.2,0.9,0.2,2.7,73.7,30.8973524305556
84.1,185.0,52.5,3.6,16.4,2.1,3.7,83.2,15.3396639883126
84.2,210.880283410701,97.8,1.3,2.6,0.4,11.6,83.9,21.9671615642057
82.5,182.0,88.5,0.2,12.6,1.1,7.4,79.5,26.7177877067987
86.5,206.0,84.5,1.8,19.6,3.4,12.4829548229548,79.5,19.9123385804506
75.6,205.0,71.6,2.4,18.6,3.5,4.2,74.1,17.0374776918501
90.0,176.0,87.3,3.6,0.5,0.8,7.5,92.7,28.1831095041322
82.4,204.0,151.330941621886,4.95212454212454,0.1,0.7,7.0,84.8,38.0863129565552
80.7,194.0,110.2,2.4,15.5,4.9,11.7,73.7,29.2804761398661
91.4,174.0,70.2,1.9,17.2,1.2,6.0,87.6,23.1866825208086
83.1,166.0,106.8,3.8,10.5,5.3,11.8,81.4,38.7574393961388
91.9,208.0,86.6,1.7,6.2,0.3,10.3,90.2,20.0166420118343
86.4,188.0,87.8,4.5,0.0,0.3,12.4,88.8,24.8415572657311
86.0,172.0,103.6,1.3,16.4,0.9,8.0,78.6,35.0189291508924
82.5,182.0,145.1,1.5,0.3,0.6,10.2,80.8,43.8050960028982
87.0,177.0,94.8,2.8,0.9,0.7,5.9,88.3,30.2595039739538
87.2,196.0,56.1,0.9,15.3,3.3,8.0,84.1,14.6032902957101
83.7,171.0,120.7,2.6,9.6,1.5,10.9,82.3,41.2776580828289
83.2,178.0,98.0,2.7,18.1,5.8,2.1,78.2,30.9304380760005
70.9,195.0,70.6,2.5,8.6,0.4,3.8,70.2,18.5667324128863
95.4,176.0,62.5,2.1,0.4,0.8,8.8,95.4674157303371,20.1769111570248
86.7,178.0,139.0,3.7,0.4,2.3,8.0,86.9,43.8707233935109
85.1,168.0,118.5,1.9,13.9,3.0,5.7,79.0,41.9855442176871
80.6,188.0,90.5,1.9,0.9,3.6,2.3,80.0,25.6054775916704
84.5,174.0,70.4,2.8,14.5,0.4,4.6,81.3,23.2527414453693
77.7,174.0,88.6,4.0,0.6,4.4,5.3,78.8,29.2641035803937
79.0,168.0,58.7,4.5,21.7,2.3,8.2,78.2,20.7979024943311
76.0,171.0,71.2,0.3,18.0,3.9,4.7,71.1,24.3493724564823
